Day	Time	Rs	Rn	PAR	Tair	RH	u	SatVapPr	VapPress	Battery	!water
72	1700	292.46	177.09	628.29	22.848	67.235	0.95398	2.7855	1.8703	12.591	0.5165
52	150	-0.04022	-1.7309	-0.93045	22.574	99.105	-0.03182	2.7369	2.7124	12.658	0.062
72	1150	709.94	433.34	1497.4	24.131	62.074	0.70197	3.0073	1.8655	12.571	0.7215
55	850	71.979	43.691	156.63	18.533	96.962	0.27393	2.1331	2.0682	12.633	0.199
112	450	-0.09131	-19.711	0.23143	10.93	99.85	0.07473	1.3057	1.3037	12.472	0.0775
55	50	0.20386	-2.9266	-0.00608	18.834	99.483	0.0423	2.1736	2.1623	12.646	0.063
99	350	-0.18803	-23.356	-0.00609	8.8617	99.504	0.09604	1.1366	1.131	12.507	0.065
63	150	-0.30865	-14.961	0	14.933	102.33	-0.01514	1.6969	1.7364	12.615	0.102
66	150	-0.78083	-13.477	-0.41989	17.095	88.478	0.15534	1.9482	1.7237	12.601	0.132
44	300	-0.14482	-3.1682	0.10339	20.801	98.87	0.40457	2.4556	2.4279	12.671	0.0565
36	1900	261.28	99.115	548.04	23.062	52.408	0.9827	2.8205	1.4776	12.708	0.4365
51	2250	-0.02413	-1.7	-1.4656	22.522	97.919	0.06269	2.7282	2.6714	12.651	0.1025
67	300	-0.64391	-14.864	0.06085	19.28	81.444	0.73347	2.2349	1.8202	12.6	0.136
94	2050	-0.81043	-38.28	-0.22517	14.424	86.736	0.20444	1.6422	1.4243	12.522	0.1135
76	2100	-0.00268	-18.579	0.10953	15.22	101.81	0.10994	1.7286	1.76	12.574	0.0905
62	2200	-2.0632	-8.0662	-0.53547	17.454	102.27	0.05157	1.9929	2.0383	12.62	0.0755
111	1750	131.03	48.263	303.08	20.778	78.391	0.6473	2.4539	1.9214	12.48	0.1975
51	1650	450.45	301.18	980.57	28.739	79.397	0.67418	3.9458	3.1325	12.655	0.7555
65	1050	439.47	272.4	945.56	21.365	72.852	0.90766	2.5435	1.8508	12.594	0.7445
71	50	-0.37585	-15.562	0	11.669	98.762	0.10438	1.3713	1.3543	12.583	0.1085
80	50	-0.29535	-10.389	-0.99255	11.963	99.836	0.05898	1.3982	1.3959	12.565	0.071
49	2050	4.7086	-16.713	9.8639	20.94	93.952	0.03211	2.4768	2.3267	12.658	0.115
46	0	-0.69994	-15.334	-1.1677	19.052	97.464	-0.00124	2.2035	2.1476	12.672	0.0845
93	850	34.179	8.3791	93.058	18.907	102.62	0.26188	2.1835	2.2407	12.534	0.153
74	1800	346.28	159.71	702.47	23.147	54.104	0.68622	2.8339	1.5328	12.584	0.3585
67	1600	515.69	340.91	1070	24.482	76.403	0.78258	3.0732	2.3451	12.61	0.531
99	1100	347.38	219.84	744.78	16.695	86.482	0.15626	1.9047	1.641	12.498	0.723
92	700	-2.7315	-1.638	0.18864	19.282	100.21	1.5608	2.2352	2.2399	12.528	0.0735
95	0	-0.6632	-16.827	-0.03654	9.8896	98.78	0.12476	1.2181	1.2032	12.518	0.114
82	1400	701.32	455.87	1469.5	22.992	61.879	0.77516	2.8091	1.7355	12.558	0.5975
69	1100	86.649	55.03	184.78	18.387	99.67	1.03	2.1137	2.1067	12.594	0.0785
64	600	-0.21214	-0.18274	0	11.932	101.22	0.10438	1.3962	1.4134	12.597	0.0695
70	350	-0.00268	-16.928	-0.06087	14.668	102.2	0.06732	1.6681	1.7049	12.588	0.061
75	2350	-0.28442	-52.412	-0.1643	17.201	76.141	0.39808	1.9614	1.4934	12.567	0.1285
109	1450	127.51	82.916	274.96	18.297	95.453	1.0309	2.1017	2.006	12.482	0.073
119	1800	41.063	17.788	89.688	17.085	96.254	0.53983	1.947	1.874	12.462	0.182
110	550	0	-8.97	0.15822	17.668	100.24	0.20537	2.0201	2.0248	12.488	0.083
42	550	-0.4586	-0.20631	-0.17638	20.949	101.44	0.74552	2.4781	2.5137	12.679	0.026
78	500	-0.08586	-7.1623	0.29818	17.576	91.716	0.80852	2.0084	1.842	12.568	0.0895
94	2250	-0.24428	-21.582	-0.01218	12.483	97.181	0.1155	1.4471	1.4065	12.524	0.0595
106	1550	421.8	258.59	884.86	20.219	63.325	0.48517	2.371	1.4991	12.487	0.8085
54	200	-0.0751	-2.0516	-3.6134	20.492	99.43	0.45274	2.4094	2.3957	12.639	0.0865
72	1750	340.11	196.73	703.33	22.017	70.389	0.62971	2.6491	1.8615	12.584	0.4795
51	0	-0.16094	-1.3628	0.27983	20.335	101.79	0.93174	2.3861	2.4287	12.652	0.06
91	1100	49.871	33.782	114.74	16.312	99.702	1.2125	1.8536	1.8481	12.53	0.0655
84	900	66.799	45.644	142.24	12.677	101.84	0.11828	1.4665	1.4935	12.539	0.1255
83	50	0	-17.946	0.00609	10.65	98.151	0.07103	1.2816	1.2579	12.551	0.071
92	600	-3.1368	-0.95906	0.06085	18.56	101.11	1.1439	2.1367	2.1604	12.534	0.074
83	1650	322.31	203.73	674.67	20.628	79.59	0.48888	2.43	1.9341	12.552	0.5525
98	550	-0.8489	-18.279	0	8.8428	99.781	0.10067	1.1352	1.1327	12.506	0.061
79	2150	-0.52599	-21.78	-0.52338	12.93	96.122	0.12291	1.4899	1.4321	12.569	0.068
71	2350	0	-18.849	0	11.396	97.478	0.01173	1.3467	1.3127	12.584	0.107
45	1400	934.83	627.93	2012.9	28.239	70.913	0.89839	3.8328	2.7178	12.68	1.185
80	1350	405.7	254.42	816.43	21.787	74.404	0.48981	2.6091	1.9407	12.564	0.6125
72	2350	-0.75672	-19.903	-1.3632	16.374	96.681	0.18591	1.8611	1.7993	12.581	0.1075
